sample_set,variant,calibration_method,stratum_column,stratum_value,seed_count,sample_count_mean,MAE_mean,MAE_std,MSE_mean,MSE_std,regret_to_oracle_mean,oracle_label_accuracy_mean,original_raw_soft_MAE_mean,original_raw_soft_MSE_mean,original_raw_soft_regret_mean,delta_MAE_vs_original,delta_MSE_vs_original,delta_regret_vs_original
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,oracle_model,ES,3,4000.0,0.12960760505504973,0.00037398568983789586,0.40245063383230884,0.009526360676317278,0.035025206654793334,0.5735833333333333,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,oracle_model,NaiveForecaster,3,4000.0,0.38638862941606655,0.03879743338325828,4.306143930583079,0.12353068441509725,0.0978826336181086,0.40116666666666667,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,oracle_model,PatchTST,3,4000.0,0.38638949047807064,0.0037241417437051502,0.6109028650636944,0.00977895895431739,0.026912651416302297,0.36975,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,error_gap_quantile,q1,3,2935.0,0.004191666542816667,0.0005908943583441538,0.007254497992103068,0.0003922812899070248,0.0021146234486076666,0.6631459398069279,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,error_gap_quantile,q2,3,3525.0,0.26889037133443155,0.003355662828493489,1.0919129057366812,0.002582940805428729,0.02484456310088927,0.2599527186761229,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,error_gap_quantile,q3,3,5134.0,0.36411401417985684,0.003533784895404051,0.7807023611767945,0.05202383641022019,0.021301662307353534,0.3268406700428515,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,error_gap_quantile,q4,3,4756.0,0.43788756086261865,0.0050102932978900805,0.7774241182176919,0.005903868468838308,0.0435246906311961,0.4725259321558733,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,error_gap_quantile,q5,3,3650.0,0.5646713948097787,0.03363441766982709,4.3171353892271265,0.06602617973742408,0.12416212487698074,0.6666666666666666,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,dataset_name,TEST_DATA_HOUR,3,15446.0,0.342599119627379,0.009634263943690336,1.5738695833551868,0.032282017095252476,0.03871158265258893,0.44250938754370067,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,dataset_name,TEST_DATA_MIN,3,4554.0,0.3692051554260504,0.00566091912829299,0.6638986734801108,0.0037911554253012053,0.05827894550489926,0.5240081979212414,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,group_name,HIGH_HIGH_HIGH,3,3859.0,0.1606732755735545,0.0013488762950944597,0.19424615118209168,0.010179397012925308,0.010419899907423,0.5166277964930465,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,group_name,HIGH_HIGH_LOW,3,4247.0,0.35393310357701524,0.01068789110707814,1.310512314830188,0.0508591745386245,0.04023880874818057,0.41346833058629623,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,group_name,HIGH_LOW_HIGH,3,937.0,0.34215216804555654,0.001285944236228427,0.26960836990478465,0.0015376583314223305,0.045687261490382436,0.5453575240128069,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,group_name,HIGH_LOW_LOW,3,1033.0,0.5266617685533966,0.004094698628964189,1.3279583080865356,0.009491944496428473,0.0951407501586362,0.3659244917715392,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,group_name,LOW_HIGH_HIGH,3,3271.0,0.34806227971576104,0.0055994645354110585,0.4541859000517688,0.0045523875572065445,0.0374954093649848,0.5328645674105777,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,group_name,LOW_HIGH_LOW,3,4919.0,0.4489128738982055,0.018728425687293552,3.387870584440234,0.15060271312877083,0.05829674667275067,0.4138375008470556,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,group_name,LOW_LOW_HIGH,3,746.0,0.22541122577326933,0.0035539888737560503,0.17844141658969948,0.005197390343801679,0.02529104566020803,0.5728328865058088,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,group_name,LOW_LOW_LOW,3,988.0,0.47615902002840804,0.006720305757160104,1.1234247869192366,0.011018632518102256,0.08387768125094186,0.38124156545209176,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,forecastability_cat,high,3,5297.0,0.19307228431076925,0.001561184922945588,0.19898542687617482,0.007777353516136043,0.0168642102330002,0.5281605940469448,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,forecastability_cat,low,3,14026.0,0.41115163175458885,0.011734547826958154,1.8588933409430677,0.037942099793390645,0.053539690646476436,0.42437853510147816,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,forecastability_cat,medium,3,677.0,0.27124018107935205,0.002965572671317342,0.3050521969011439,0.006068971999571935,0.03406794810859536,0.6962087641555884,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,season_strength_cat,moderate,3,4792.0,0.39475692563704734,0.005788149761583506,0.5986533968874421,0.0066218719843493664,0.05202633379891534,0.4316221480244853,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,season_strength_cat,strong,3,11767.0,0.3117910781823378,0.01148016892594295,1.8553070620860035,0.04509984977558395,0.03308366860912773,0.4743774963882043,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,season_strength_cat,weak,3,3441.0,0.41052760097367896,0.003420836153607025,0.7652539570130826,0.005606199210478992,0.06531116053274953,0.45655332752106953,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,trend_strength_cat,moderate,3,9387.0,0.4038591602502204,0.012815214528175255,2.1353955240222695,0.07983014016668734,0.05322081621086461,0.44728525265438007,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,trend_strength_cat,strong,3,7702.0,0.2743723948090142,0.004367557811883585,0.745115968754687,0.03289287152369203,0.030654866095323464,0.4669349952393318,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,trend_strength_cat,weak,3,2911.0,0.3671948325272698,0.007098382246681768,0.5323061381611132,0.001860926179676556,0.04385223051996984,0.489980533608153,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,cv_cat,highly_variable,3,1451.0,0.4598559983504109,0.055682964285933764,11.991098467411248,0.4959872118524577,0.07867550454187866,0.48931771192281187,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,cv_cat,moderate,3,7380.0,0.37713177780041995,0.004769793957949542,0.6086849464868241,0.029843905235719295,0.04057007890113833,0.42195121951219505,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,cv_cat,stable,3,5980.0,0.23979971934812827,0.0019185721809758891,0.28097133585469103,0.007538071814792037,0.024857554416575302,0.5088628762541806,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,cv_cat,variable,3,5189.0,0.40251693661579807,0.009404995338095254,0.7249945603844873,0.007547830294761537,0.05803197315271,0.45371619451403605,,,,,,
diagnostic_balanced,visual_cls_mean_concat,power_temperature_T0p85,missing_ratio_cat,complete,3,20000.0,0.3486573139787364,0.008723180716520998,1.3666692071766322,0.02470548283250704,0.04316707117405997,0.4610666666666667,,,,,,
pilot_test,visual_cls_mean_concat,power_temperature_T0p85,oracle_model,CrossFormer,3,7417.0,0.6236235407562764,0.011103582934988896,1.4345461319811925,0.0477902249630922,0.09297222360307437,0.1709586086018606,0.622064682194084,1.4263755964884453,0.091413365040882,0.0015588585621924,0.008170535492747266,0.0015588585621923723
