sample_set,variant,calibration_method,temperature,entropy_alpha,seed_count,sample_count_per_seed,MAE_mean,MAE_std,MSE_mean,MSE_std,regret_to_oracle_mean,regret_to_oracle_std,oracle_label_accuracy_mean,oracle_label_accuracy_std,weight_entropy_mean,weight_entropy_std,normalized_weight_entropy_mean,normalized_weight_entropy_std,mean_max_weight_mean,mean_max_weight_std
pilot_selection,film_cls_mean_concat_aux,power_temperature_T0p85_entropy_alpha0p05,0.85,0.05,3,30000,0.3019673676649655,0.0010071708090681744,1.29556501585161,0.15474293450912968,0.03523616403290697,0.0010071708090681202,0.4653777777777777,0.1479154650968411,1.1358473984483302,0.026613547260873595,0.7057416689845986,0.01653592664573399,0.5191616614659628,0.013304067544497368
pilot_selection,film_cls_mean_concat_aux,power_temperature_T0p7_entropy_alpha0p05,0.7,0.05,3,30000,0.30209330346698393,0.0012812034237103544,1.2984172471151842,0.15473789927238057,0.035362099834925366,0.0012812034237102803,0.4653777777777777,0.1479154650968411,1.0708238864263777,0.027574178637710417,0.6653402893976027,0.017132800479396963,0.5536010464032491,0.013040516862802783
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p15_entropy_alpha0p02,1.15,0.02,3,30000,0.30228902794896334,0.0006464024033153991,1.3039285583163382,0.16273565100615311,0.035557824316904706,0.0006464024033154046,0.4653777777777777,0.1479154650968411,1.2050584404529563,0.025608026143158675,0.7487449072393456,0.015911161247860343,0.47423785924911493,0.013190350283495604
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1_entropy_alpha0p05,1.0,0.05,3,30000,0.30259717139556147,0.0007659489375087802,1.2938626545124137,0.1547541758822435,0.03586596776350287,0.000765948937508777,0.4653777777777777,0.1479154650968411,1.1896993035426437,0.02521869865165797,0.7392017389122844,0.015669258476406496,0.4903370936711629,0.013147002092454532
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p3,1.3,0.0,3,30000,0.3027653179431166,0.000608968137762527,1.3106541957664577,0.16817375890920652,0.03603411431105807,0.0006089681377625856,0.4653777777777777,0.1479154650968411,1.2273085547968037,0.025333746315485642,0.7625696805791238,0.015740741609082086,0.4576578040917714,0.012980705031645936
pilot_selection,film_cls_mean_concat_aux,power_temperature_T0p5,0.5,0.0,3,30000,0.303178402224583,0.0017458602995244147,1.3271430494456775,0.1680728778703441,0.03644719859252437,0.001745860299524484,0.4653777777777777,0.1479154650968411,0.8618155502291344,0.03078880990531691,0.5354761085040751,0.019130163187688322,0.6334121425946554,0.011873304461401469
pilot_selection,film_cls_mean_concat_aux,power_temperature_T0p5_entropy_alpha0p02,0.5,0.02,3,30000,0.30332108891460496,0.0016836935993174492,1.3178905545522388,0.16262262657662951,0.03658988528254643,0.0016836935993174951,0.4653777777777777,0.1479154650968411,0.9056824422960524,0.02881478255438166,0.5627321410158072,0.017903631032776073,0.6247439583142599,0.011635828062780232
pilot_selection,film_cls_mean_concat_aux,power_temperature_T0p5_entropy_alpha0p05,0.5,0.05,3,30000,0.30375248591901277,0.0015924287886869444,1.3046410270686069,0.15460722002297267,0.037021282286954164,0.001592428788686956,0.4653777777777777,0.1479154650968411,0.9595327147748453,0.0265605923818588,0.596191196542435,0.016503023929446775,0.6117415626843771,0.01127966086328424
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p3_entropy_alpha0p02,1.3,0.02,3,30000,0.3037603881841658,0.0006305942550641422,1.3032960593869405,0.16279760446173497,0.037029184552107235,0.0006305942550641258,0.4653777777777777,0.1479154650968411,1.247220643852754,0.023961784972569705,0.774941757129648,0.014888294097863061,0.45250465472539264,0.01272110858071054
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p15_entropy_alpha0p05,1.15,0.05,3,30000,0.30379206501037914,0.0006334171441985358,1.2930067657748514,0.154801963718104,0.037060861378320535,0.000633417144198586,0.4653777777777777,0.1479154650968411,1.2350801624355063,0.023707413330942805,0.7673984519027401,0.014730244110559117,0.4658428231875102,0.012786550433895809
pilot_selection,film_cls_mean_concat_aux,power_temperature_T0p7_entropy_alpha0p1,0.7,0.1,3,30000,0.3039983861220085,0.0011489294784156458,1.2793367543006602,0.1418281645522825,0.03726718248994993,0.001148929478415636,0.4653777777777777,0.1479154650968411,1.1347088113176522,0.024377119443498737,0.7050342250242685,0.015146355914178232,0.5349904894828796,0.012354177452424257
pilot_selection,film_cls_mean_concat_aux,power_temperature_T0p85_entropy_alpha0p1,0.85,0.1,3,30000,0.30427142880510427,0.0008945202158938164,1.2773423379978237,0.141862552718446,0.0375402251730457,0.0008945202158938671,0.4653777777777777,0.1479154650968411,1.1919589852193848,0.0235295873213404,0.7406057580790278,0.014619754598519804,0.5023636917273203,0.012603828374101142
pilot_selection,film_cls_mean_concat_aux,power_temperature_T0p5_entropy_alpha0p1,0.5,0.1,3,30000,0.30500175620786435,0.001450567946674284,1.2842367018559606,0.14167499916362866,0.03827055257580573,0.001450567946674319,0.4653777777777777,0.1479154650968411,1.0366787531877601,0.023440896831167034,0.644124725271257,0.014564648098611788,0.590070923169454,0.01068591899320937
pilot_selection,film_cls_mean_concat_aux,power_temperature_T1p5,1.5,0.0,3,30000,0.3050925651518328,0.0007718131974112653,1.3102170628296699,0.1682725660610756,0.03836136151977413,0.0007718131974112715,0.4653777777777777,0.1479154650968411,1.2778177498974326,0.023076282928963413,0.7939528080116315,0.014338100743546581,0.43252692619959515,0.012284215924697613
