variant,visual_input_mode,visual_dim,sample_set,method_kind,seed,method,stratum_column,stratum_kind,stratum_value,sample_count,MAE,MSE,regret_to_oracle,oracle_label_accuracy,weight_entropy,normalized_weight_entropy,mean_max_weight,dataset_name,oracle_model,error_gap_quantile,cluster,group_name,forecastability_cat,season_strength_cat,trend_strength_cat,cv_cat,missing_ratio_cat
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|20|LOW_HIGH_LOW|low|strong|moderate|variable|complete,1375,0.4032269353758205,0.6107218359779906,0.07080574483492158,0.25236363636363635,1.0764459933936597,0.668833487325094,0.5204478049711747,TEST_DATA_HOUR,PatchTST,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|20|LOW_HIGH_LOW|low|strong|moderate|variable|complete,1028,0.37828617645632556,1.0758387379771415,0.11862157927060513,0.16731517509727625,1.2164814123767882,0.7558423851939201,0.4680247698921406,TEST_DATA_HOUR,ES,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|20|LOW_HIGH_LOW|low|strong|moderate|variable|complete,928,0.5453643396753689,0.8698146092331093,0.09334509180264612,0.17995689655172414,1.088471970536971,0.676305647907329,0.5304668280938319,TEST_DATA_HOUR,CrossFormer,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|20|LOW_HIGH_LOW|low|strong|moderate|variable|complete,3817,0.40640443121003783,0.6461491265411291,0.037689916029248476,0.7684045061566676,0.9563986434839629,0.5942438772543074,0.6125398203008363,TEST_DATA_HOUR,DLinear,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|20|LOW_HIGH_LOW|low|strong|moderate|variable|complete,1266,0.35380356555650955,1.1055031179140273,0.08252285329934808,0.5908372827804107,0.7943999275681379,0.49358841817896654,0.6837982565494134,TEST_DATA_HOUR,NaiveForecaster,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|20|LOW_HIGH_LOW|low|strong|weak|variable|complete,791,0.4752029752585149,0.7589212506977855,0.01857454712148263,0.9077117572692794,0.6895806268163676,0.42846052551950536,0.756789328400917,TEST_DATA_HOUR,DLinear,q3,20.0,LOW_HIGH_LOW,low,strong,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|20|LOW_HIGH_LOW|low|strong|weak|variable|complete,134,0.5597951804398934,1.5154890242450763,0.22402459547729858,0.3582089552238806,0.9115291867794385,0.5663649162360981,0.6505780977322094,TEST_DATA_HOUR,ES,q3,20.0,LOW_HIGH_LOW,low,strong,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|20|LOW_HIGH_LOW|low|strong|weak|variable|complete,123,0.6616827199250702,1.172105727547508,0.08306875666679163,0.2926829268292683,0.9268005189856863,0.5758535298632412,0.6279208775216002,TEST_DATA_HOUR,CrossFormer,q3,20.0,LOW_HIGH_LOW,low,strong,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|20|LOW_HIGH_LOW|low|strong|weak|variable|complete,274,0.4349916342084626,0.8795602102181791,0.11769141874086608,0.27007299270072993,0.9259067368931579,0.575298191585245,0.6346749588303322,TEST_DATA_HOUR,NaiveForecaster,q3,20.0,LOW_HIGH_LOW,low,strong,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|20|LOW_HIGH_LOW|low|strong|weak|variable|complete,42,0.7093033040208476,1.5861487107883607,0.1358423986960025,0.047619047619047616,1.1050746540228527,0.6866214708203361,0.5452553225415093,TEST_DATA_HOUR,PatchTST,q3,20.0,LOW_HIGH_LOW,low,strong,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|20|LOW_HIGH_LOW|low|moderate|weak|moderate|complete,1944,0.42240452949137813,0.5130139380601992,0.04195731717215491,0.48405349794238683,1.066211356507392,0.6624743508178849,0.5294632887460077,TEST_DATA_HOUR,PatchTST,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|20|LOW_HIGH_LOW|low|moderate|weak|moderate|complete,2336,0.4224499401298339,0.6049651162193684,0.03152895523298992,0.7131849315068494,0.9836050180546072,0.6111481474769901,0.5816601400761163,TEST_DATA_HOUR,DLinear,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|20|LOW_HIGH_LOW|low|moderate|weak|moderate|complete,812,0.6005964850722422,0.7692493889985487,0.11160369780777121,0.03201970443349754,1.1240059528224573,0.698384152138101,0.5189891372958721,TEST_DATA_HOUR,CrossFormer,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|20|LOW_HIGH_LOW|low|moderate|weak|moderate|complete,299,0.5505437610158134,0.6528009082473827,0.16225805954952213,0.2140468227424749,1.2916163707955626,0.8025263578796068,0.4655781806910716,TEST_DATA_HOUR,NaiveForecaster,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|20|LOW_HIGH_LOW|low|moderate|weak|moderate|complete,532,0.5888212421666125,0.8505674580346821,0.20518720702605614,0.19924812030075187,1.2539301469249833,0.7791105912564168,0.4721207907493401,TEST_DATA_HOUR,ES,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|18|LOW_HIGH_HIGH|low|moderate|weak|moderate|complete,953,0.4193804359565814,0.5682011963889991,0.026753222442780323,0.7502623294858342,0.9122820295440375,0.566832684130962,0.6153065574131632,TEST_DATA_HOUR,DLinear,q3,18.0,LOW_HIGH_HIGH,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|18|LOW_HIGH_HIGH|low|moderate|weak|moderate|complete,308,0.6011501026230973,0.7811304382229973,0.10598044615093762,0.03896103896103896,1.0896915428146914,0.6770634111016989,0.53699132771074,TEST_DATA_HOUR,CrossFormer,q3,18.0,LOW_HIGH_HIGH,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|18|LOW_HIGH_HIGH|low|moderate|weak|moderate|complete,712,0.37764083449676467,0.428528363251368,0.040881062203788024,0.41853932584269665,1.0693504112783108,0.6644247552547394,0.5206241537136643,TEST_DATA_HOUR,PatchTST,q3,18.0,LOW_HIGH_HIGH,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|18|LOW_HIGH_HIGH|low|moderate|weak|moderate|complete,193,0.5933350886319397,0.7757752169654164,0.24556270529984983,0.22279792746113988,1.269581864534882,0.7888355494472029,0.4672541970416054,TEST_DATA_HOUR,ES,q3,18.0,LOW_HIGH_HIGH,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|18|LOW_HIGH_HIGH|low|moderate|weak|moderate|complete,106,0.5345821663057956,0.6389229210884675,0.18295507484461543,0.1509433962264151,1.3349745020551502,0.8294662805098407,0.43604309041545075,TEST_DATA_HOUR,NaiveForecaster,q3,18.0,LOW_HIGH_HIGH,low,moderate,weak,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|18|LOW_HIGH_HIGH|medium|strong|moderate|variable|complete,527,0.37949342975495437,0.4962846553315403,0.05435191198080723,0.7817836812144212,0.9580727208271425,0.5952840396247281,0.6075997535259493,TEST_DATA_HOUR,DLinear,q3,18.0,LOW_HIGH_HIGH,medium,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|18|LOW_HIGH_HIGH|medium|strong|moderate|variable|complete,45,0.5056258430083592,0.5641773612962828,0.08141976445913315,0.15555555555555556,0.9025429964065552,0.5607814828554789,0.59404020441903,TEST_DATA_HOUR,CrossFormer,q3,18.0,LOW_HIGH_HIGH,medium,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|18|LOW_HIGH_HIGH|medium|strong|moderate|variable|complete,250,0.14515143046155568,0.35494153780363374,0.038713485945016106,0.084,1.4442234425544738,0.8973464616537095,0.33618990194797516,TEST_DATA_HOUR,ES,q3,18.0,LOW_HIGH_HIGH,medium,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|18|LOW_HIGH_HIGH|medium|strong|moderate|variable|complete,81,0.3727289508154363,0.9349147220613596,0.05744369383211489,0.49382716049382713,0.9743088380790051,0.6053721086110597,0.594286780298492,TEST_DATA_HOUR,NaiveForecaster,q3,18.0,LOW_HIGH_HIGH,medium,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|18|LOW_HIGH_HIGH|medium|strong|moderate|variable|complete,7,0.4969692187649863,0.3466070847851889,0.061990869896752454,0.0,0.8274940592902047,0.5141509643622807,0.6627132679734912,TEST_DATA_HOUR,PatchTST,q3,18.0,LOW_HIGH_HIGH,medium,strong,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|20|LOW_HIGH_LOW|low|moderate|weak|variable|complete,325,0.7325747473824483,1.310216797337948,0.1013874925415103,0.22153846153846155,0.9485036222292826,0.5893384251227746,0.5965204944060399,TEST_DATA_HOUR,CrossFormer,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|20|LOW_HIGH_LOW|low|moderate|weak|variable|complete,1179,0.4286965442516472,0.5309496447648726,0.012836731043727206,0.8914334181509754,0.6515738214915137,0.40484557044949065,0.772832332853547,TEST_DATA_HOUR,DLinear,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|20|LOW_HIGH_LOW|low|moderate|weak|variable|complete,551,0.44338722398830965,0.85149636281856,0.15481165168370115,0.35208711433756806,1.054715141018484,0.6553313498184112,0.5780811558347432,TEST_DATA_HOUR,ES,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|20|LOW_HIGH_LOW|low|moderate|weak|variable|complete,141,0.6574791218385312,1.0278179798830889,0.09146922740239835,0.19858156028368795,0.9053889980130162,0.5625498026133852,0.6398576821418519,TEST_DATA_HOUR,PatchTST,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|20|LOW_HIGH_LOW|low|moderate|weak|variable|complete,307,0.4465204922771324,0.8362016736362525,0.16373328877631457,0.13680781758957655,0.9888060679082858,0.614379741442587,0.6021620935065739,TEST_DATA_HOUR,NaiveForecaster,q3,20.0,LOW_HIGH_LOW,low,moderate,weak,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|20|LOW_HIGH_LOW|low|moderate|moderate|moderate|complete,996,0.597857036553024,0.8146723695926884,0.1060332394163891,0.11947791164658635,1.1275612434230176,0.7005931783961244,0.5216684359383871,TEST_DATA_HOUR,CrossFormer,q3,20.0,LOW_HIGH_LOW,low,moderate,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|20|LOW_HIGH_LOW|low|moderate|moderate|moderate|complete,1360,0.4720862697700367,0.6854156798610347,0.07918028141481473,0.24705882352941178,1.0923350048525369,0.6787058870691587,0.5189267021549099,TEST_DATA_HOUR,PatchTST,q3,20.0,LOW_HIGH_LOW,low,moderate,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|20|LOW_HIGH_LOW|low|moderate|moderate|moderate|complete,1034,0.5396745185353352,0.8887366953049458,0.20740927427257744,0.21760154738878143,1.2091515443613843,0.7512880816309924,0.4853988542172849,TEST_DATA_HOUR,ES,q3,20.0,LOW_HIGH_LOW,low,moderate,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|20|LOW_HIGH_LOW|low|moderate|moderate|moderate|complete,3017,0.40391964571384414,0.4836771806003526,0.02244631041003097,0.8170367915147497,0.9267756801146741,0.5758380954705468,0.6312281425806477,TEST_DATA_HOUR,DLinear,q3,20.0,LOW_HIGH_LOW,low,moderate,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|20|LOW_HIGH_LOW|low|moderate|moderate|moderate|complete,424,0.5721504703396931,0.9061381617895402,0.21416309218027824,0.1509433962264151,1.1532596480277069,0.716560494343592,0.5279630288341135,TEST_DATA_HOUR,NaiveForecaster,q3,20.0,LOW_HIGH_LOW,low,moderate,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|20|LOW_HIGH_LOW|low|strong|moderate|moderate|complete,6497,0.34602152567935374,0.4020689965935017,0.02504545753646563,0.777743573957211,0.9580150810362046,0.595248226486909,0.6069696152051522,TEST_DATA_HOUR,DLinear,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|20|LOW_HIGH_LOW|low|strong|moderate|moderate|complete,2191,0.49254756276072814,0.6345177714736084,0.09413956153826701,0.1556366955727978,1.1543710122572701,0.7172510240351103,0.4957945452589033,TEST_DATA_HOUR,CrossFormer,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|20|LOW_HIGH_LOW|low|strong|moderate|moderate|complete,3267,0.38594012470807015,0.49198831812173077,0.0651238911141213,0.27333945515763697,1.1161904979826736,0.6935281372002808,0.49728880771117945,TEST_DATA_HOUR,PatchTST,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|20|LOW_HIGH_LOW|low|strong|moderate|moderate|complete,1564,0.2988231870762008,0.39654749080839824,0.09051548504857748,0.07544757033248081,1.3062536078064566,0.8116209850267834,0.42305792425104116,TEST_DATA_HOUR,ES,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|2|HIGH_HIGH_LOW|low|moderate|strong|moderate|complete,417,0.28258555525474066,0.6897905523730924,0.07908603691498955,0.3501199040767386,1.149466373044238,0.7142035997912681,0.5131610100932544,TEST_DATA_HOUR,NaiveForecaster,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|2|HIGH_HIGH_LOW|low|moderate|strong|moderate|complete,1646,0.1869531346422762,0.23037548829153984,0.05225873871709147,0.19623329283110572,1.4041991751111438,0.8724779863779593,0.3702384104379617,TEST_DATA_HOUR,ES,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|2|HIGH_HIGH_LOW|low|moderate|strong|moderate|complete,1054,0.2494014057832124,0.2746771933821028,0.022845278792277678,0.6907020872865275,1.2020015981917815,0.7468455704865691,0.48554200772372774,TEST_DATA_HOUR,DLinear,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|2|HIGH_HIGH_LOW|low|moderate|strong|moderate|complete,731,0.3378748157922887,0.39230116263326026,0.045671643748836116,0.20383036935704515,1.2496441656930013,0.7764475622740555,0.4527010568271094,TEST_DATA_HOUR,PatchTST,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|2|HIGH_HIGH_LOW|low|moderate|strong|moderate|complete,477,0.35967962036887474,0.4268295212552852,0.061016901990250366,0.06079664570230608,1.278295601688841,0.7942496999254767,0.44737115930336324,TEST_DATA_HOUR,CrossFormer,q3,2.0,HIGH_HIGH_LOW,low,moderate,strong,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|18|LOW_HIGH_HIGH|low|moderate|moderate|variable|complete,1157,0.31153724652680015,0.7077044624966534,0.11719573198458662,0.19706136560069146,1.2926217248194827,0.8031510205982879,0.4335747704283369,TEST_DATA_HOUR,ES,q3,18.0,LOW_HIGH_HIGH,low,moderate,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|18|LOW_HIGH_HIGH|low|moderate|moderate|variable|complete,385,0.3782910936297365,0.7041945605013098,0.12186606323116689,0.3246753246753247,1.087048921680876,0.6754214581489176,0.5550880714670404,TEST_DATA_HOUR,NaiveForecaster,q3,18.0,LOW_HIGH_HIGH,low,moderate,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|18|LOW_HIGH_HIGH|low|moderate|moderate|variable|complete,540,0.5739287914962645,1.064534754375533,0.084900494982247,0.24814814814814815,1.1616582340664334,0.7217788300580449,0.49882065419245647,TEST_DATA_HOUR,CrossFormer,q3,18.0,LOW_HIGH_HIGH,low,moderate,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|18|LOW_HIGH_HIGH|low|moderate|moderate|variable|complete,1224,0.4468094370426044,0.6606504747858802,0.026577492398240317,0.7965686274509803,0.8864765092095184,0.5507988130812247,0.6575478061157114,TEST_DATA_HOUR,DLinear,q3,18.0,LOW_HIGH_HIGH,low,moderate,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|18|LOW_HIGH_HIGH|low|moderate|moderate|variable|complete,336,0.5246282354332618,0.7763530649427334,0.09264824151302621,0.125,1.1032796194333405,0.68550615733312,0.5434282776855287,TEST_DATA_HOUR,PatchTST,q3,18.0,LOW_HIGH_HIGH,low,moderate,moderate,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|20|LOW_HIGH_LOW|low|strong|moderate|moderate|complete,591,0.5023269431749059,0.6592486215151205,0.14223392077212657,0.1353637901861252,1.0608294449381013,0.6591303821545971,0.5761165360962679,TEST_DATA_HOUR,NaiveForecaster,q3,20.0,LOW_HIGH_LOW,low,strong,moderate,moderate,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|CrossFormer|q3|8|HIGH_LOW_LOW|low|moderate|strong|variable|complete,75,0.3775582675759991,0.7148775703271774,0.08309281151741743,0.17333333333333334,1.2960094738006591,0.8052559471130372,0.4371142196655273,TEST_DATA_HOUR,CrossFormer,q3,8.0,HIGH_LOW_LOW,low,moderate,strong,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|8|HIGH_LOW_LOW|low|moderate|strong|variable|complete,118,0.43608471654529163,0.8543482211881398,0.06153378428859729,0.3389830508474576,1.2737324849023657,0.7914144747843177,0.44649010429442937,TEST_DATA_HOUR,PatchTST,q3,8.0,HIGH_LOW_LOW,low,moderate,strong,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|8|HIGH_LOW_LOW|low|moderate|strong|variable|complete,253,0.4637300455105296,1.0492973104786143,0.1375779182366703,0.3359683794466403,1.2811627138273518,0.7960311349319376,0.44799935741151276,TEST_DATA_HOUR,DLinear,q3,8.0,HIGH_LOW_LOW,low,moderate,strong,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|8|HIGH_LOW_LOW|low|moderate|strong|variable|complete,323,0.3531938451933372,0.6996462461197763,0.17078983911634607,0.17337461300309598,1.2802995826945216,0.7954948434185225,0.44283235848134517,TEST_DATA_HOUR,ES,q3,8.0,HIGH_LOW_LOW,low,moderate,strong,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|NaiveForecaster|q3|8|HIGH_LOW_LOW|low|moderate|strong|variable|complete,143,0.5233038087225669,1.0161290184012717,0.16923966222944167,0.25874125874125875,1.1552611932262673,0.7178041267019886,0.5059460528663822,TEST_DATA_HOUR,NaiveForecaster,q3,8.0,HIGH_LOW_LOW,low,moderate,strong,variable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|ES|q3|2|HIGH_HIGH_LOW|low|strong|moderate|stable|complete,37,0.6112478149903787,0.8203524077260816,0.21626594823759956,0.21621621621621623,1.2522072977310903,0.7780401271742743,0.46134900885659297,TEST_DATA_HOUR,ES,q3,2.0,HIGH_HIGH_LOW,low,strong,moderate,stable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|PatchTST|q3|2|HIGH_HIGH_LOW|low|strong|moderate|stable|complete,329,0.35309612558514875,0.29167741904386224,0.06225228926738707,0.1884498480243161,1.0714800057077842,0.6657479469718179,0.5277938830091599,TEST_DATA_HOUR,PatchTST,q3,2.0,HIGH_HIGH_LOW,low,strong,moderate,stable,complete
spatial_panel_3view,mean_patch,768,staged_diagnostic,hard_top1,16,spatial_panel_3view_hard_top1,tsf_cell,tsf_cell,TEST_DATA_HOUR|DLinear|q3|2|HIGH_HIGH_LOW|low|strong|moderate|stable|complete,795,0.2869794153989111,0.20910252326595707,0.009389494987403848,0.9044025157232705,0.9559812133698343,0.5939845130784707,0.6106840485296909,TEST_DATA_HOUR,DLinear,q3,2.0,HIGH_HIGH_LOW,low,strong,moderate,stable,complete
