sample_set,variant,seed,method,selected_model,count,ratio
round2_diagnostic_balanced_small,line_only,18,line_only_raw_soft_fusion,PatchTST,871,0.1742
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,CrossFormer,550,0.11
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,DLinear,1804,0.3608
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,ES,1249,0.2498
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,NaiveForecaster,451,0.0902
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_hard_top1,PatchTST,946,0.1892
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,CrossFormer,550,0.11
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,DLinear,1804,0.3608
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,ES,1249,0.2498
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,NaiveForecaster,451,0.0902
round2_diagnostic_balanced_small,spatial_panel_3view,16,spatial_panel_3view_raw_soft_fusion,PatchTST,946,0.1892
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,CrossFormer,492,0.0984
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,DLinear,1984,0.3968
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,ES,205,0.041
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,NaiveForecaster,1328,0.2656
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_hard_top1,PatchTST,991,0.1982
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,CrossFormer,492,0.0984
round2_diagnostic_balanced_small,spatial_panel_3view,17,spatial_panel_3view_raw_soft_fusion,DLinear,1984,0.3968
