sample_set,variant,seed,method,selected_model,count,ratio
pilot_selection,visual_cls_mean_concat,18,visual_cls_mean_concat_raw_soft_fusion,PatchTST,4390,0.14633333333333334
pilot_selection,visual_cls_only,16,visual_cls_only_hard_top1,CrossFormer,9453,0.3151
pilot_selection,visual_cls_only,16,visual_cls_only_hard_top1,DLinear,12239,0.40796666666666664
pilot_selection,visual_cls_only,16,visual_cls_only_hard_top1,ES,3127,0.10423333333333333
pilot_selection,visual_cls_only,16,visual_cls_only_hard_top1,NaiveForecaster,1163,0.038766666666666665
pilot_selection,visual_cls_only,16,visual_cls_only_hard_top1,PatchTST,4018,0.13393333333333332
pilot_selection,visual_cls_only,16,visual_cls_only_raw_soft_fusion,CrossFormer,9453,0.3151
pilot_selection,visual_cls_only,16,visual_cls_only_raw_soft_fusion,DLinear,12239,0.40796666666666664
pilot_selection,visual_cls_only,16,visual_cls_only_raw_soft_fusion,ES,3127,0.10423333333333333
pilot_selection,visual_cls_only,16,visual_cls_only_raw_soft_fusion,NaiveForecaster,1163,0.038766666666666665
pilot_selection,visual_cls_only,16,visual_cls_only_raw_soft_fusion,PatchTST,4018,0.13393333333333332
pilot_selection,visual_cls_only,17,visual_cls_only_hard_top1,CrossFormer,1666,0.05553333333333333
pilot_selection,visual_cls_only,17,visual_cls_only_hard_top1,DLinear,12233,0.40776666666666667
pilot_selection,visual_cls_only,17,visual_cls_only_hard_top1,ES,3605,0.12016666666666667
pilot_selection,visual_cls_only,17,visual_cls_only_hard_top1,NaiveForecaster,8487,0.2829
pilot_selection,visual_cls_only,17,visual_cls_only_hard_top1,PatchTST,4009,0.13363333333333333
pilot_selection,visual_cls_only,17,visual_cls_only_raw_soft_fusion,CrossFormer,1666,0.05553333333333333
pilot_selection,visual_cls_only,17,visual_cls_only_raw_soft_fusion,DLinear,12233,0.40776666666666667
pilot_selection,visual_cls_only,17,visual_cls_only_raw_soft_fusion,ES,3605,0.12016666666666667
pilot_selection,visual_cls_only,17,visual_cls_only_raw_soft_fusion,NaiveForecaster,8487,0.2829
pilot_selection,visual_cls_only,17,visual_cls_only_raw_soft_fusion,PatchTST,4009,0.13363333333333333
pilot_selection,visual_cls_only,18,visual_cls_only_hard_top1,CrossFormer,1473,0.0491
pilot_selection,visual_cls_only,18,visual_cls_only_hard_top1,DLinear,11624,0.3874666666666667
pilot_selection,visual_cls_only,18,visual_cls_only_hard_top1,ES,2023,0.06743333333333333
pilot_selection,visual_cls_only,18,visual_cls_only_hard_top1,NaiveForecaster,9849,0.3283
pilot_selection,visual_cls_only,18,visual_cls_only_hard_top1,PatchTST,5031,0.1677
pilot_selection,visual_cls_only,18,visual_cls_only_raw_soft_fusion,CrossFormer,1473,0.0491
pilot_selection,visual_cls_only,18,visual_cls_only_raw_soft_fusion,DLinear,11624,0.3874666666666667
pilot_selection,visual_cls_only,18,visual_cls_only_raw_soft_fusion,ES,2023,0.06743333333333333
pilot_selection,visual_cls_only,18,visual_cls_only_raw_soft_fusion,NaiveForecaster,9849,0.3283
pilot_selection,visual_cls_only,18,visual_cls_only_raw_soft_fusion,PatchTST,5031,0.1677
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,CrossFormer,9438,0.3146
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,DLinear,12092,0.4030666666666667
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,ES,2503,0.08343333333333333
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,NaiveForecaster,1878,0.0626
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_hard_top1,PatchTST,4089,0.1363
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,CrossFormer,9438,0.3146
pilot_selection,visual_mean_patch_only,16,visual_mean_patch_only_raw_soft_fusion,DLinear,12092,0.4030666666666667
