layout,seed,sample_set,sample_key,perturbation_sigma,perturbation_index,top1_period,perturbed_top1_period,top1_period_changed,top3_jaccard,top1_period_bucket,perturbed_top1_period_bucket,top1_period_bucket_flipped,period_score_margin,perturbed_period_score_margin,image_l2,image_cosine_distance,cls_embedding_cosine_distance,mean_patch_embedding_cosine_distance,embedding_l2,router_weight_js_divergence,router_weight_l1,router_weight_max_change,selected_model,perturbed_selected_model,selected_model_flipped,soft_fused_abs_change,soft_fused_mae_change,regret_change,oracle_model,season_strength_cat,forecastability_cat,error_gap_quantile,top3_periods,perturbed_top3_periods,high_change_score
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item106497__ch3__win2677,0.005,0,4,96,True,0.2,p_le_4,p_gt_64,True,0.0,0.0013969559222459,73.51089477539062,0.1401579923832783,0.2954479030853419,0.2440849789059942,13.667832374572754,0.2875278806000249,1.3353712558746338,0.6676856279373169,ES,ES,False,0.000607848225627,-0.0006078482838347,-0.0006078482838347,ES,strong,high,q1,"4,3,2","96,12,2",0.6717708518892975
spatial_panel_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item4517__ch4__win268,0.005,1,4,2,True,0.5,p_le_4,p_le_4,False,0.0,0.0007485109381377,96.55290985107422,0.2114649803697232,0.3401759361967098,0.2784047285793775,14.572508811950684,0.1818815103871418,0.9860231876373292,0.372538685798645,NaiveForecaster,ES,True,0.0005566249601542,-0.0005566249601542,-0.0005566249601542,ES,weak,low,q1,"4,3,2","2,4,16",0.6717512193362425
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item13682__ch2__win220,0.001,1,4,16,True,0.2,p_le_4,p_9_16,True,0.0,9.107455844059588e-05,78.78397369384766,0.1562254390285417,0.3166959780256334,0.2542665033563629,13.97637176513672,0.2612556083522319,1.2969216108322144,0.6484609246253967,ES,ES,False,0.0005829671281389,-0.0005829671281389,-0.0005829671281389,ES,weak,low,q1,"4,3,2","16,3,48",0.6717475507371365
spatial_panel_3view,17,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item110048__ch3__win2685,0.001,2,4,6,True,0.0,p_le_4,p_5_8,True,0.0,4.062298103235662e-06,98.6785659790039,0.2180080687317463,0.3698728058854311,0.2621793482567026,14.155384063720703,0.1911281781842411,1.0383775234222412,0.3015241026878357,NaiveForecaster,NaiveForecaster,False,0.0005828680587001,-0.0005828680004924,-0.0005828680004924,ES,strong,high,q1,"4,3,2","6,16,5",0.6713155951726901
spatial_panel_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item109923__ch4__win1182,0.001,2,4,6,True,0.0,p_le_4,p_5_8,True,0.0,4.062298103235662e-06,98.6785659790039,0.2180080687317463,0.3698728058854311,0.2621793482567026,14.155384063720703,0.1911281781842411,1.0383775234222412,0.3015241026878357,NaiveForecaster,NaiveForecaster,False,0.0005828680587001,-0.0005828680004924,-0.0005828680004924,ES,strong,high,q1,"4,3,2","6,16,5",0.6713155951726901
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item110030__ch2__win2148,0.001,1,4,8,True,0.0,p_le_4,p_5_8,True,0.0,2.0470150047913197e-05,100.23487091064452,0.2227912524879004,0.3415677050812052,0.2838063890394723,14.699405670166016,0.1643556390613593,1.059844136238098,0.5299221277236938,ES,ES,False,0.0004728913481812,-0.0004728913772851,-0.0004728913772851,ES,strong,high,q1,"4,3,2","8,64,48",0.670953280588732
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item15073__ch4__win52,0.01,0,4,96,True,0.0,p_le_4,p_gt_64,True,0.0,0.0009985230863094,79.62168884277344,0.1589660751022094,0.307100346939839,0.2648574680061129,14.04003620147705,0.2471216386364862,1.2667653560638428,0.6333826780319214,ES,ES,False,0.0005719083710573,-0.0005719083128497,-0.0005719083128497,ES,weak,high,q1,"4,3,2","96,32,24",0.6709451817448085
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item13302__ch3__win159,0.005,1,4,6,True,0.0,p_le_4,p_5_8,True,0.0,0.0036002481356263,78.0180435180664,0.1539907423391089,0.3263396174417702,0.2698975956706271,14.43671417236328,0.2457225488619115,1.2662582397460938,0.6331291198730469,ES,ES,False,0.000572083343286,-0.000572083343286,-0.000572083343286,ES,weak,high,q1,"4,3,2","6,64,48",0.6696108868716475
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item100398__ch3__win896,0.005,1,4,32,True,0.0,p_le_4,p_17_32,True,0.0,0.0004617017693817,76.88508605957031,0.1504953299340751,0.2917180500041861,0.2413627444143217,13.486898422241213,0.277602443413376,1.3216036558151243,0.660801887512207,ES,ES,False,0.0006028571515344,-0.0006028571515344,-0.0006028571515344,ES,strong,high,q1,"4,3,2","32,12,16",0.6694605177617728
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_MIN__item14980__ch2__win210,0.005,0,4,10,True,0.0,p_le_4,p_9_16,True,0.0,0.000112900044769,87.31527709960938,0.182791487331084,0.3358679820768709,0.2545538862335905,13.921120643615724,0.231914437475943,1.2377396821975708,0.6188699007034302,ES,ES,False,0.0005593232926912,-0.0005593232344835,-0.0005593232344835,ES,weak,high,q1,"4,3,2","10,6,12",0.6692598110406176
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item104366__ch3__win2558,0.001,1,4,3,True,0.5,p_le_4,p_le_4,False,0.0,8.616322884336114e-05,66.56803131103516,0.1192468690911371,0.3284123772046158,0.2726612511941257,14.524909973144531,0.2770867263523889,1.3216257095336914,0.6608128547668457,ES,ES,False,0.0006044278852641,-0.0006044279434718,-0.0006044279434718,ES,moderate,low,q1,"4,3,2","3,2,48",0.6689948466376519
spatial_panel_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item109492__ch4__win2846,0.01,0,4,10,True,0.0,p_le_4,p_9_16,True,0.0,0.0002904161810874,102.05327606201172,0.2284526101114762,0.355136447218767,0.2677717057005333,14.431547164916992,0.1726975941439906,0.9910176992416382,0.2879853248596191,NaiveForecaster,NaiveForecaster,False,0.0005528088076971,-0.0005528087494894,-0.0005528087494894,ES,strong,high,q1,"4,3,2","10,5,12",0.6689219099560002
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item104366__ch3__win2558,0.005,1,4,3,True,0.2,p_le_4,p_le_4,False,0.0,0.0016989726573228,75.62762451171875,0.1466249594397924,0.3039000548360236,0.2573224535971673,14.11924648284912,0.2638940921434627,1.2976973056793213,0.6488486528396606,ES,ES,False,0.0005872301408089,-0.0005872301990166,-0.0005872301990166,ES,moderate,low,q1,"4,3,2","3,10,32",0.6678415051804225
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item104851__ch3__win340,0.001,2,4,5,True,0.0,p_le_4,p_5_8,True,0.0,5.543814040720463e-06,70.5849380493164,0.1312750456659811,0.3503546919948479,0.2672571690884942,14.2551851272583,0.2689263182792967,1.3074346780776978,0.6537173986434937,ES,ES,False,0.0005985195748507,-0.0005985195748507,-0.0005985195748507,ES,strong,high,q1,"4,3,2","5,32,24",0.6674585330337721
spatial_panel_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item109697__ch2__win898,0.001,0,4,16,True,0.2,p_le_4,p_9_16,True,0.0,8.00875568529591e-05,93.4029541015625,0.2017082855925953,0.3954107006415787,0.2909149114077005,14.8651123046875,0.1726466256005704,0.9641889333724976,0.3679953813552856,NaiveForecaster,ES,True,0.0005340639036148,-0.0005340638454072,-0.0005340638454072,ES,strong,high,q1,"4,3,2","16,4,8",0.6652698226008664
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item108763__ch3__win2056,0.005,1,4,2,True,0.2,p_le_4,p_le_4,False,0.0,0.0006558750756084,80.07707977294922,0.160337329979906,0.3215170321370318,0.2540008450353973,13.89955711364746,0.2498702247255015,1.2720609903335571,0.6360305547714233,ES,ES,False,0.0005742775392718,-0.0005742775392718,-0.0005742775392718,ES,strong,high,q1,"4,3,2","2,96,16",0.6642083997408048
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item110048__ch3__win2685,0.001,0,4,5,True,0.2,p_le_4,p_5_8,True,0.0,7.081498915795237e-05,82.4682846069336,0.1677410985333831,0.3058326360495061,0.2353401087671793,13.339825630187988,0.2607658693174121,1.293247938156128,0.646623969078064,ES,ES,False,0.0005835139309056,-0.0005835139309056,-0.0005835139309056,ES,strong,high,q1,"4,3,2","5,32,3",0.6638470766179746
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item109923__ch4__win1182,0.001,0,4,5,True,0.2,p_le_4,p_5_8,True,0.0,7.081498915795237e-05,82.4682846069336,0.1677410985333831,0.3058326360495061,0.2353401087671793,13.339825630187988,0.2607658693174121,1.293247938156128,0.646623969078064,ES,ES,False,0.0005835139309056,-0.0005835139309056,-0.0005835139309056,ES,strong,high,q1,"4,3,2","5,32,3",0.6638470766179746
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item100398__ch3__win896,0.001,0,4,16,True,0.0,p_le_4,p_9_16,True,0.0,0.0001338921429123,80.86063385009766,0.162756621573172,0.3482130765008493,0.2707831837616526,14.355186462402344,0.2293856374106704,1.2261643409729004,0.6130821704864502,ES,ES,False,0.0005492357886396,-0.0005492357886396,-0.0005492357886396,ES,strong,high,q1,"4,3,2","16,96,5",0.6629254427454951
spatial_panel_3view,17,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item111519__ch3__win1251,0.01,2,4,5,True,0.2,p_le_4,p_5_8,True,0.0,0.0010479222983121,98.00201416015624,0.2160257892370745,0.3090258040748942,0.2505700613784039,13.817407608032228,0.1953548068097137,0.9819596409797668,0.4486683011054992,NaiveForecaster,ES,True,0.0005598157295025,-0.0005598156712949,-0.0005598156712949,ES,strong,high,q1,"4,3,2","5,32,4",0.6619506574251921
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item109995__ch3__win2250,0.005,1,4,96,True,0.2,p_le_4,p_gt_64,True,0.0,0.0009770165197551,70.88163757324219,0.1321800151567106,0.3107620775740092,0.2626453827900852,14.182848930358888,0.267041328946815,1.30521821975708,0.65260910987854,ES,ES,False,0.0005943220457993,-0.0005943220457993,-0.0005943220457993,ES,strong,high,q1,"4,3,2","96,2,12",0.6618667268936108
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item110030__ch2__win2148,0.001,2,4,5,True,0.2,p_le_4,p_5_8,True,0.0,6.51640584692359e-05,76.72984313964844,0.1500125378083869,0.3322912633926624,0.2721876582229037,14.558744430541992,0.2391772058297488,1.2474459409713743,0.623723030090332,ES,ES,False,0.0005642794421873,-0.0005642794421873,-0.0005642794421873,ES,strong,high,q1,"4,3,2","5,96,3",0.6613774018610395
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_MIN__item6461__ch2__win82,0.01,2,4,5,True,0.0,p_le_4,p_5_8,True,0.0,0.0072008464485406,82.3587875366211,0.1674696245484677,0.3066285404786002,0.2507745880600206,13.85189437866211,0.2427818729685618,1.2568576335906982,0.6284288167953491,ES,ES,False,0.0005665708449669,-0.0005665708449669,-0.0005665708449669,ES,weak,high,q1,"4,3,2","5,10,12",0.6610260855770501
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item105168__ch2__win2765,0.005,1,4,16,True,0.0,p_le_4,p_9_16,True,0.0,0.0047298613935709,67.93254089355469,0.1233118833915578,0.3487838378833882,0.2764010630673923,14.509255409240724,0.261188650662393,1.2952818870544434,0.6476409435272217,ES,ES,False,0.0005925435107201,-0.0005925435689277,-0.0005925435689277,ES,strong,high,q1,"4,3,2","16,64,48",0.6609015971213432
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item101697__ch4__win2865,0.001,0,4,10,True,0.0,p_le_4,p_9_16,True,0.0,1.7963102436624467e-05,82.09251403808594,0.1665758303558209,0.3167540344568191,0.2320389917965268,13.199628829956056,0.2617758105119566,1.2954832315444946,0.6477416753768921,ES,ES,False,0.0005874296766705,-0.0005874296766705,-0.0005874296766705,ES,moderate,low,q1,"4,3,2","10,8,24",0.6603906326643043
spatial_panel_3view,18,round2_diagnostic_balanced_small,96_48_S__vali__TEST_DATA_HOUR__item100435__ch3__win918,0.001,0,4,10,True,0.0,p_le_4,p_9_16,True,0.0,1.7963102436624467e-05,82.09251403808594,0.1665758303558209,0.3167540344568191,0.2320389917965268,13.199628829956056,0.2617758105119566,1.2954832315444946,0.6477416753768921,ES,ES,False,0.0005874296766705,-0.0005874296766705,-0.0005874296766705,ES,strong,low,q1,"4,3,2","10,8,24",0.6603906326643043
spatial_panel_3view,18,round2_selection_small,96_48_S__vali__TEST_DATA_HOUR__item110048__ch3__win2685,0.005,2,4,2,True,0.2,p_le_4,p_le_4,False,0.0,0.0001389440149068,80.7087173461914,0.1623012305359007,0.3247696285323384,0.2483253375866623,13.7212553024292,0.2492758687100373,1.2664095163345337,0.6332048177719116,ES,ES,False,0.0005651491228491,-0.0005651491810567,-0.0005651491810567,ES,strong,high,q1,"4,3,2","2,6,5",0.6599024368326003
