source_result,layout,sample_set,perturbation_sigma,stratum_value,row_count,top1_period_changed_mean,top1_period_changed_std,top1_period_changed_max,image_cosine_distance_mean,image_cosine_distance_std,image_cosine_distance_max,mean_patch_embedding_cosine_distance_mean,mean_patch_embedding_cosine_distance_std,mean_patch_embedding_cosine_distance_max,router_weight_js_divergence_mean,router_weight_js_divergence_std,router_weight_js_divergence_max,selected_model_flipped_mean,selected_model_flipped_std,selected_model_flipped_max,soft_fused_abs_change_mean,soft_fused_abs_change_std,soft_fused_abs_change_max,stratum_column
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.005,NaiveForecaster,927,0.06903991370010787,0.2536588530683473,True,0.0013544675030412586,0.004174544948714256,0.0204430543095871,0.030684915483484742,0.10088589940056535,0.6633479156680355,0.0104353276144137,0.06061623630391702,0.6204458585328967,0.042071197411003236,0.20085998503027347,True,0.013055430269660788,0.06463578485507417,0.6182588338851929,oracle_model
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.005,PatchTST,864,0.0,0.0,False,5.055478761003656e-05,0.0005859214110424729,0.0076512363007061,0.0009067468468291719,0.00864388891672755,0.126661797387714,0.00012724312806622456,0.001625995495304494,0.0328780372069941,0.008101851851851851,0.08969684385340387,True,0.0018650755657176456,0.003922254655826065,0.0420369058847427,oracle_model
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.01,CrossFormer,891,0.001122334455667789,0.033501260508640406,True,9.470336702669454e-05,0.000956912686022528,0.0143413725904999,0.0028564957991011122,0.021637450810968198,0.3406621968530007,0.0006269060295633691,0.009237930812977184,0.242219130212067,0.017957351290684626,0.13287098743758682,True,0.0035347293105280867,0.008512526824832105,0.1140925213694572,oracle_model
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.01,DLinear,846,0.0,0.0,False,9.486603693779613e-05,0.0008512530726810582,0.0095401594133024,0.003063777358933184,0.02374154578558112,0.306968336826336,0.0005528251867371277,0.0056536918093594395,0.0907852508377397,0.02009456264775414,0.14040681567345642,True,0.0036109586893214056,0.018101655026868353,0.2532598376274109,oracle_model
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.01,ES,1080,0.362962962962963,0.48107706480200857,True,0.00034065804349697846,0.002690346062623977,0.0343661853291281,0.006131937436964028,0.027545963831194228,0.2577524853335388,0.0012766365725153767,0.009834739500818692,0.1683622775130068,0.2712962962962963,0.4448346166058216,True,0.003896382355567622,0.020787120551413144,0.287241667509079,oracle_model
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.01,NaiveForecaster,927,0.06796116504854369,0.2518151096779941,True,0.0014367130689234005,0.004178402934048603,0.0204521880701289,0.030403939471065428,0.09341291728381988,0.6489378688256477,0.01007720641871853,0.05975566107213992,0.6051059794448994,0.045307443365695796,0.20808986101612784,True,0.01368558380766883,0.05892929580771631,0.5478825569152832,oracle_model
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.01,PatchTST,864,0.0,0.0,False,0.00010343044370768126,0.0008176390704234983,0.0099827975496041,0.0027359306690705686,0.019657591100985226,0.3902219204199265,0.0004048039921751526,0.00366128218184667,0.0746519070950441,0.008101851851851851,0.0896968438534039,True,0.0036586227312577035,0.008254839957648414,0.1141635477542877,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.001,CrossFormer,783,0.0,0.0,False,9.24766711894616e-09,1.9197964248250886e-09,2.2530165288969783e-08,1.5208508825047398e-05,2.1250472069379872e-05,0.0001926106930025,1.821684705060181e-06,5.643515898999035e-06,0.0001134664006731,0.0,0.0,False,0.000420949776073788,0.0005709723185399278,0.0061530121602118,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.001,DLinear,1089,0.0,0.0,False,9.037614387299556e-09,1.7067555230009812e-09,1.6545561365433062e-08,1.2453298619745503e-05,1.781145804095816e-05,0.0001456599162104,1.3384092742657743e-06,2.767318099046261e-06,3.3807383892341794e-05,0.0027548209366391185,0.05243812475255399,True,0.0003602149503298634,0.0005057980600860453,0.0050606126897037,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.001,ES,1161,0.3479758828596038,0.4765335890436553,True,9.12114157023779e-09,2.1307669685769723e-09,1.9201652712297346e-08,9.920713971488235e-06,1.478691039681504e-05,0.0001593617815954,1.3141603829067074e-06,3.1789715743865786e-06,4.22267310304473e-05,0.006029285099052541,0.07744739596425212,True,0.0003375623951453597,0.0012842551892106382,0.0226365160197019,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.001,NaiveForecaster,738,0.036585365853658534,0.18786884163694392,True,0.0006426609102031017,0.0028595804491538617,0.0203039712654448,0.014343187898151961,0.06706106535983967,0.65801287492918,0.0035659362175088864,0.03521513014084903,0.5657191113288568,0.01084010840108401,0.10362021730294498,True,0.00373579728394884,0.023914192780113176,0.3081228733062744,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.001,PatchTST,837,0.0,0.0,False,9.500106155085651e-09,2.0060278519456827e-09,2.0671918177228576e-08,1.5984453744207553e-05,2.1068557341190725e-05,0.0001697948922735,1.4940207767001161e-06,3.3987685632186026e-06,5.0143903449603605e-05,0.0,0.0,False,0.0004477502385232942,0.0010590188197622575,0.0161131750792264,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.005,CrossFormer,783,0.0,0.0,False,1.5466138373010384e-05,0.00022486703826959036,0.0040012675691881,0.0010579446846711944,0.01656951732236388,0.327323957536953,0.00025608380586039604,0.0044836615675103815,0.0891342511836118,0.0,0.0,False,0.0018545391298085774,0.008471865913433853,0.1645534187555313,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.005,DLinear,1089,0.0,0.0,False,1.9497096899925485e-05,0.00034385194058663153,0.0077040890113836,0.00039528345488337556,0.004430144646301309,0.086910133222956,3.030752791518904e-05,0.00027680447094564605,0.0048890662780512,0.004591368227731864,0.06763496283345505,True,0.0011694486459729908,0.0021118062032252295,0.0344704091548919,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.005,ES,1161,0.3479758828596038,0.476533589043656,True,0.00012871717151315698,0.0012509882202991168,0.0160458544715009,0.0034778540111313544,0.031249131500916228,0.3777329087028038,0.00048448587404610453,0.004698692039424154,0.0852057974192427,0.06976744186046512,0.25486446230486964,True,0.001357337767313445,0.005033938608255083,0.0788512453436851,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.005,NaiveForecaster,738,0.04607046070460705,0.2097798947829534,True,0.000985238517709066,0.003531477586185355,0.0210454301382579,0.019201856355139962,0.07938516270009686,0.7841125313062702,0.006038806113552914,0.049167861462610034,0.5491182750193918,0.02981029810298103,0.1701789840837922,True,0.0056571954326072975,0.027455423030051936,0.3077833950519562,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.005,PatchTST,837,0.0,0.0,False,5.700873663730984e-05,0.0007728223492490813,0.0169516613923722,0.0024896948764746856,0.024981343004947396,0.3549495530168736,9.343288839491374e-05,0.0009786137595950539,0.0177638916260075,0.0,0.0,False,0.0016789780769881503,0.005200282492617427,0.117402970790863,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.01,CrossFormer,783,0.0,0.0,False,1.6166942223270595e-05,0.00022493069967541432,0.0040008319812095,0.0013710778125630184,0.016521364496987087,0.3272151301615484,0.0002959956795042503,0.004431847131827488,0.0887210203504826,0.008939974457215836,0.09418801039841875,True,0.0029439420566795497,0.007916520860904256,0.1642646789550781,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.01,DLinear,1089,0.0,0.0,False,7.710904034869603e-05,0.0008828247024937639,0.0152646483052227,0.001392868889837843,0.011916806203807346,0.275060643532042,0.000238933730289078,0.0026744080580709435,0.0526662483369343,0.010101010101010102,0.10004084133313014,True,0.002748409015161619,0.011629279106222367,0.3054032623767853,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.01,ES,1161,0.3479758828596038,0.4765335890436558,True,0.00016907908524975196,0.0013290634538668789,0.0160570543394612,0.006297621628269041,0.036332757459119146,0.4347379197070335,0.0013111138661382493,0.011991824629393574,0.21698446877742,0.26356589147286824,0.44075643951454235,True,0.0027202689340160967,0.010225673202601836,0.1433867663145065,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.01,NaiveForecaster,738,0.044715447154471545,0.20681860458391688,True,0.0010235242669549406,0.0034299652582065092,0.0210372534509809,0.022580788925625383,0.08650414969896272,0.7500505080409109,0.006272348172469254,0.047703458360684944,0.6407576986052538,0.032520325203252036,0.1774977294372786,True,0.007214783880445647,0.028325651842952188,0.3396544158458709,oracle_model
existing_round2d,top3fold_period_layout,round2_selection_small,0.01,PatchTST,837,0.0011947431302270011,0.03456505649101418,True,0.00014531282190365682,0.0013710083144850465,0.0226068794293775,0.0044661803221176565,0.031009498049363364,0.3584870404450944,0.0002635486520507533,0.0019227873423553372,0.0288406310092223,0.0035842293906810036,0.059796778167557206,True,0.0036069934705584322,0.010394362162481246,0.1220854744315147,oracle_model
addendum_diagnosed,spatial_panel_3view,round2_diagnostic_balanced_small,0.001,moderate,981,0.0581039755351682,0.2340592838614397,True,0.00618292332458319,0.026412673301492794,0.1698167184554019,0.014791904854020457,0.058212979048862856,0.2901508413613207,0.01285642156248158,0.05517892453621697,0.3452652670713775,0.0050968399592252805,0.07124630889260354,True,0.000737352198424215,0.0012335503600352474,0.0132697001099586,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_diagnostic_balanced_small,0.001,strong,1890,0.12751322751322752,0.3336352796467133,True,0.015227262288039814,0.04167713173534044,0.2188074633390697,0.03304901713493813,0.08468918558568367,0.3161792677219848,0.028349888542369816,0.07814780534446374,0.3439687405614526,0.007407407407407408,0.0857696334020424,True,0.0014325592992664594,0.01014387443396547,0.24452905356884,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_diagnostic_balanced_small,0.001,weak,1737,0.07484168105929764,0.26321149074606676,True,0.007945920273185683,0.03179470554204568,0.2842998270732442,0.018196747514515953,0.06307017429702635,0.3054977639250633,0.01530236557085647,0.05958299178739243,0.4106517260739781,0.007484168105929764,0.0862115666544414,True,0.002789815282488589,0.03401757877502736,0.8992087244987488,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_diagnostic_balanced_small,0.005,moderate,981,0.07033639143730887,0.2558435207963954,True,0.008022196007147268,0.03158497377601227,0.2041758229450185,0.018518570335221512,0.06531421148003719,0.3034174984050395,0.014622098333728186,0.057022922430859165,0.3359773288314834,0.020387359836901122,0.14139340400883663,True,0.0032323468985750834,0.004735564718879292,0.0527289099991321,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_diagnostic_balanced_small,0.005,strong,1890,0.13756613756613756,0.344535197006161,True,0.015476400690216616,0.042179915345347825,0.2082991500851976,0.03382372944375683,0.08475516277345327,0.3126210016127311,0.02854868143995849,0.07801615113185977,0.3484772834773102,0.014285714285714285,0.1186974607839253,True,0.004359050550232672,0.019798049937501925,0.3735747039318084,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_diagnostic_balanced_small,0.005,weak,1737,0.0736902705814623,0.26134141441417724,True,0.0076711438511233125,0.029810475817489513,0.2114649803697232,0.019296642586686327,0.06427514129632105,0.3263413058826843,0.016088747952087857,0.06362650040870149,0.6631658421383761,0.017846862406447898,0.13243280894702467,True,0.005870049890048879,0.041054936460485525,0.9163948893547058,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_diagnostic_balanced_small,0.01,moderate,981,0.06829765545361875,0.2523846616442311,True,0.008166421235249771,0.0315161428720236,0.209419546752709,0.01921290248477286,0.06367411971601333,0.3120889972160476,0.014632483030443759,0.05621348483192615,0.3326412457902045,0.027522935779816515,0.16368486626075435,True,0.005714606446820299,0.0073861546133209485,0.0647587925195694,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_diagnostic_balanced_small,0.01,strong,1890,0.13544973544973546,0.34229387480789747,True,0.016301403731341816,0.044153632562200215,0.2284526101114762,0.0345378848157744,0.08439906455500971,0.3140466561524675,0.029022078644389927,0.07860755928535847,0.47722694599892,0.028042328042328042,0.1651374719899889,True,0.008086879755343881,0.04153868874207167,1.023768663406372,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_diagnostic_balanced_small,0.01,weak,1737,0.07656879677605066,0.26598260358205095,True,0.008201927934058283,0.031093753269326774,0.209406700686595,0.021318655771632555,0.06590852428210651,0.3248556924563439,0.016266163163402927,0.06245581202215167,0.6571797437341675,0.02475532527345999,0.15542331264523415,True,0.009470140901324437,0.04335675468442338,0.8760192394256592,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_selection_small,0.001,moderate,990,0.08686868686868687,0.28178488760219866,True,0.010990072308612611,0.03649393623449461,0.2038930507407524,0.02350166310010756,0.07322486637780125,0.3183818597557524,0.020360640150216106,0.0675289947031288,0.3368861867703595,0.00202020202020202,0.044923928465755936,True,0.0006385179048699023,0.0011353210022823918,0.0187306758016347,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_selection_small,0.001,strong,1989,0.1191553544494721,0.3240526985016093,True,0.01374541461245274,0.039634187509794264,0.2360691972774781,0.030564604277987663,0.08165175678426892,0.3045080704795452,0.026832392161657677,0.07685829628416338,0.3475769136000778,0.004524886877828055,0.06713179632271776,True,0.000820665259530552,0.002291237174166706,0.0627131387591362,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_selection_small,0.001,weak,1629,0.06629834254143646,0.24887928036507956,True,0.00782241079600296,0.030654269480777985,0.1992797580359225,0.016833638412204182,0.06256170024999713,0.3090933436783513,0.015336066331268237,0.059999974780443055,0.355049739594625,0.007366482504604052,0.085537763439124,True,0.000748983716850156,0.0013630844932482722,0.0301555041223764,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_selection_small,0.005,moderate,990,0.09393939393939393,0.29189183898485727,True,0.011153989943056898,0.036375585268314595,0.2036809856492206,0.024671241312743855,0.07378808364268767,0.3009867979759,0.020577652428709674,0.06736791489664083,0.3399817047047735,0.007070707070707071,0.08383204024230902,True,0.0027445218867935433,0.0052823459258846414,0.0599451251327991,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_selection_small,0.005,strong,1989,0.12066365007541478,0.3258179028627891,True,0.014378632237330026,0.04124302199849979,0.2120173863635085,0.0313670918090753,0.08277959357649833,0.3034893567910059,0.026754768901129336,0.07644680652464979,0.3566468039565532,0.016591251885369532,0.1277661515456112,True,0.0029378473257118697,0.005121894986646818,0.0756001099944114,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_selection_small,0.005,weak,1629,0.06445672191528545,0.2456401707544285,True,0.008382376656420824,0.03250530324182465,0.2347528736633898,0.01740555811082993,0.06265474641001195,0.2998787488150833,0.01519354020523267,0.05904703033568434,0.348665619907963,0.009821976672805401,0.09864826072840323,True,0.0029576808038588227,0.003811983475701873,0.053213894367218,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_selection_small,0.01,moderate,990,0.09595959595959595,0.2946846927366683,True,0.011385325860760973,0.036816012492639535,0.2089230664896535,0.026194771579701796,0.07393208744789415,0.3036159511955719,0.02081066876291093,0.06714350006352417,0.339283364858316,0.01919191919191919,0.1372684318463302,True,0.005186030076782464,0.008475708440468783,0.0900093242526054,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_selection_small,0.01,strong,1989,0.11814982403217697,0.32286661765034963,True,0.014227465518084728,0.04042540146773833,0.2174407067549698,0.03128959863542963,0.08130942672394763,0.3054127260361329,0.026724740901341654,0.07550040106832734,0.3527593118732393,0.032679738562091505,0.1778417120475283,True,0.0058501930179914174,0.009922238735084646,0.1312566548585891,season_strength_cat
addendum_diagnosed,spatial_panel_3view,round2_selection_small,0.01,weak,1629,0.06629834254143646,0.24887928036507947,True,0.008329534451377883,0.03187160987833726,0.2170121843808041,0.018898806882107252,0.06293401016052605,0.2899945317549378,0.01569925416306584,0.059508853783869387,0.3566353718755145,0.020871700429711478,0.1429986902772229,True,0.00592630129809079,0.008615628311471776,0.1527355462312698,season_strength_cat
existing_round2d,current_rgb_3view,round2_diagnostic_balanced_small,0.001,moderate,981,0.0581039755351682,0.2340592838614397,True,0.007007917462480946,0.02986231757816381,0.1903000591954127,0.03646855516697898,0.14578181564784826,0.7158227638001585,0.012768388748259904,0.054342757875317255,0.3262903211011145,0.020387359836901122,0.14139340400883663,True,0.0006929944379259697,0.0017172133346206927,0.0346151925623416,season_strength_cat
existing_round2d,current_rgb_3view,round2_diagnostic_balanced_small,0.001,strong,1890,0.12751322751322752,0.3336352796467133,True,0.017197082868872088,0.046960564839042346,0.2427545668811263,0.08149473816016431,0.21237634090591762,0.7543897369006999,0.027518958220468136,0.07505325634548873,0.3350926052774367,0.044444444444444446,0.20613495128218678,True,0.0010246464030355584,0.005533562426286942,0.1634010672569275,season_strength_cat
existing_round2d,current_rgb_3view,round2_diagnostic_balanced_small,0.001,weak,1737,0.07484168105929764,0.26321149074606676,True,0.008973128761574592,0.03577776934118559,0.3114107428943314,0.04291406466104341,0.1559079769417044,0.7426950703485486,0.014648004163499135,0.056525606184018286,0.3328591284125085,0.03166378814047208,0.17515380280886472,True,0.0023713020628653076,0.023467641031644643,0.6294763088226318,season_strength_cat
existing_round2d,current_rgb_3view,round2_diagnostic_balanced_small,0.005,moderate,981,0.07033639143730887,0.2558435207963954,True,0.009065975506077812,0.035584286456965944,0.2271952912648126,0.04409551693644936,0.15877780141229214,0.7491896362326993,0.013729732256717923,0.05377113328903544,0.3077035704318677,0.03363914373088685,0.18039047289450413,True,0.002819938941977242,0.0043696463049768585,0.0408117026090621,season_strength_cat
existing_round2d,current_rgb_3view,round2_diagnostic_balanced_small,0.005,strong,1890,0.13756613756613756,0.344535197006161,True,0.017482434604188912,0.04752098730023086,0.2315884290087602,0.08208644576233251,0.21176643264131673,0.7398181532596008,0.02773216922719749,0.07542546233557532,0.3273336783738306,0.051322751322751325,0.22071361849209378,True,0.003090535931298446,0.009234523834623,0.1672049909830093,season_strength_cat
existing_round2d,current_rgb_3view,round2_diagnostic_balanced_small,0.005,weak,1737,0.0736902705814623,0.26134141441417724,True,0.008677849039455626,0.033628524722432836,0.2349592740138475,0.04429306287412283,0.1570550366121469,0.7307389625835106,0.015177776226836892,0.0579240553334031,0.3523042393679425,0.03454231433506045,0.1826700664892433,True,0.004649771448336636,0.027707548939288364,0.646332859992981,season_strength_cat
existing_round2d,current_rgb_3view,round2_diagnostic_balanced_small,0.01,moderate,981,0.06829765545361875,0.2523846616442311,True,0.009245370235621865,0.03552278470259893,0.2328193071800856,0.0445806061142454,0.158544587617772,0.7386065220896825,0.014620328979615951,0.05623696960518313,0.3152340224331222,0.0509683995922528,0.2200454035253638,True,0.00544585451784065,0.008180369090745505,0.0894534066319465,season_strength_cat
existing_round2d,current_rgb_3view,round2_diagnostic_balanced_small,0.01,strong,1890,0.13544973544973546,0.34229387480789747,True,0.018407308377473237,0.04968297343461927,0.2529832319709546,0.08306959865528861,0.21344039152519004,0.7367273586829713,0.02778440894261254,0.07564958811733392,0.3247889864150171,0.06349206349206349,0.24391043186452907,True,0.005506842366446334,0.014196560122332239,0.2313939183950424,season_strength_cat
existing_round2d,current_rgb_3view,round2_diagnostic_balanced_small,0.01,weak,1737,0.07656879677605066,0.26598260358205095,True,0.009279655520740516,0.03504047027313496,0.2327487164542039,0.045643818598314144,0.15830179660970387,0.73548570149149,0.015183140012764098,0.05654420836679209,0.3963626493221771,0.04605641911341393,0.2096676743835575,True,0.007376859644025596,0.03092308976942781,0.6304411292076111,season_strength_cat
existing_round2d,current_rgb_3view,round2_selection_small,0.001,moderate,990,0.08686868686868687,0.28178488760219866,True,0.012418778439112254,0.04112610080867771,0.2268892546902963,0.058621474070674105,0.18419429094699163,0.7199604766586759,0.020182739499704307,0.06614721294149208,0.3222390223218304,0.03232323232323232,0.17694650973111292,True,0.0006270562285466411,0.0010612032839222856,0.0151326088234782,season_strength_cat
existing_round2d,current_rgb_3view,round2_selection_small,0.001,strong,1989,0.1191553544494721,0.3240526985016093,True,0.015547886669096964,0.04468991345843277,0.2610126239355291,0.07633724195927176,0.20614763924787624,0.721711191436194,0.026420316619268986,0.07468350275216618,0.3350926052774367,0.043740573152337855,0.20456875450515943,True,0.0007966810393054475,0.003555245425257481,0.1105422154068946,season_strength_cat
existing_round2d,current_rgb_3view,round2_selection_small,0.001,weak,1629,0.06629834254143646,0.24887928036507956,True,0.008847344860158781,0.03458568474311668,0.2219617267531742,0.04262599599878464,0.15898917665253,0.7543897369006999,0.014839459142249281,0.057414002110792096,0.3226140077909437,0.022713321055862493,0.1490337575353115,True,0.000682284799788325,0.0010635609027716685,0.0176632311195135,season_strength_cat
existing_round2d,current_rgb_3view,round2_selection_small,0.005,moderate,990,0.09393939393939393,0.29189183898485727,True,0.012612879516039519,0.041017605612532884,0.2266613116982725,0.06068111719685508,0.1862035063395924,0.7285081892860785,0.0199588965410937,0.06500927000223783,0.3207252760482521,0.03838383838383838,0.19221821033829334,True,0.0026773609087381856,0.004404728901809818,0.0522826798260211,season_strength_cat
existing_round2d,current_rgb_3view,round2_selection_small,0.005,strong,1989,0.12066365007541478,0.3258179028627891,True,0.016251947218470154,0.04646358002896926,0.2355457063168901,0.07660597910304841,0.20664756731466577,0.7398181532596008,0.025630191115743387,0.07243312874144725,0.3273336783738306,0.05429864253393665,0.22666303201816862,True,0.0025336296608559814,0.004634323296398957,0.0854299962520599,season_strength_cat
existing_round2d,current_rgb_3view,round2_selection_small,0.005,weak,1629,0.06445672191528545,0.2456401707544285,True,0.009471793301975638,0.03662192716227237,0.2596274168080315,0.04396214270954535,0.16225529109849127,0.7386647076082742,0.014968187885069874,0.057562600169373764,0.3361479890117201,0.03192142418661756,0.1758448995890525,True,0.002802115317302512,0.004462634274238582,0.0649937763810157,season_strength_cat
existing_round2d,current_rgb_3view,round2_selection_small,0.01,moderate,990,0.09595959595959595,0.2946846927366683,True,0.012882737770331266,0.0414909159879115,0.2322673735667714,0.061485363298660764,0.18604914308913667,0.7217886181768314,0.020833351992183734,0.06640577767822645,0.3210470699402081,0.044444444444444446,0.20618457094236206,True,0.005545877647884177,0.01132638931667883,0.1593034118413925,season_strength_cat
existing_round2d,current_rgb_3view,round2_selection_small,0.01,strong,1989,0.11814982403217697,0.32286661765034963,True,0.01611014755184322,0.045577352205158524,0.2413251717131439,0.07749427530875944,0.20815395773343764,0.7290953279272137,0.026635009058739664,0.07481749699081633,0.3377497229080786,0.06535947712418301,0.24722124514538685,True,0.004801555812759435,0.008472046176148555,0.1371304541826248,season_strength_cat
existing_round2d,current_rgb_3view,round2_selection_small,0.01,weak,1629,0.06629834254143646,0.24887928036507947,True,0.009432845909000207,0.03593661430106677,0.2408704923768837,0.044740940263600246,0.1612956019193128,0.7236392501636162,0.015416182446166504,0.05849936792728458,0.3360563751919778,0.0374462860650706,0.18991103657254407,True,0.005181699181357685,0.007889346130852334,0.1149395406246185,season_strength_cat
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.001,moderate,981,0.0581039755351682,0.2340592838614397,True,0.0002602993205253436,0.0018894676209515607,0.0204308191136045,0.007596560222596749,0.05775545442702651,0.7195878397210862,0.003794614117612865,0.03965501387798193,0.5349627284351485,0.014271151885830785,0.11866693173477307,True,0.00450154270348291,0.043761449846318586,0.5406165719032288,season_strength_cat
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.001,strong,1890,0.12751322751322752,0.3336352796467133,True,0.00018943625549318137,0.0015010853868081436,0.020438151975898,0.005786984898385089,0.04960118665091259,0.6715699239713717,0.002758737201495955,0.035287942468975736,0.5836621074405888,0.011111111111111112,0.10484975427866179,True,0.0026284545537466637,0.026540947584946187,0.4601270258426666,season_strength_cat
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.001,weak,1737,0.07484168105929764,0.26321149074606676,True,0.00030269611603149775,0.002396602184396003,0.0343171307580006,0.0030679789781691284,0.023232339636357808,0.3352628646954347,0.00037330003142393466,0.005791502709857602,0.1700720866922372,0.0051813471502590676,0.07181552739102755,True,0.0010897047730401546,0.009359815577486075,0.2601179182529449,season_strength_cat
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.005,moderate,981,0.07033639143730887,0.2558435207963954,True,0.00048359224586934043,0.002476730952997126,0.0204337186454991,0.01076425639052043,0.06085974291680219,0.6341518366322263,0.004051264000352284,0.03845959170806939,0.5648640398143714,0.03160040774719674,0.17502299370758176,True,0.005587050779317916,0.04401115478401539,0.5530568957328796,season_strength_cat
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.005,strong,1890,0.13756613756613756,0.344535197006161,True,0.0002631064142582553,0.0017556655015146614,0.0204430543095871,0.007835928914313206,0.05371070592205454,0.6633479156680355,0.0031024572920828274,0.032838007398127665,0.6204458585328967,0.039153439153439155,0.1940112442406849,True,0.004453547199040309,0.032667458782441074,0.6182588338851929,season_strength_cat
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.005,weak,1737,0.0736902705814623,0.26134141441417724,True,0.0003359250449450554,0.0025648265477229747,0.034352910568033,0.004752876511126538,0.032469962473490634,0.3354752561188084,0.0006059515206086591,0.007640619744791664,0.1733273264382316,0.02072538860103627,0.14250451931220465,True,0.0023838661395354354,0.011525058612896362,0.2581992447376251,season_strength_cat
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.01,moderate,981,0.06829765545361875,0.2523846616442311,True,0.0006076728628361162,0.0026003521159373407,0.0204269607250252,0.012914111527496315,0.05712489707619532,0.6137902950421221,0.004173020243085975,0.0341806671062366,0.5485357638536394,0.07237512742099898,0.2592401887484968,True,0.008007212044865887,0.043010048699487255,0.5478825569152832,season_strength_cat
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.01,strong,1890,0.13544973544973546,0.34229387480789747,True,0.00035045262752028347,0.0019462750668215465,0.0204521880701289,0.010336863462856012,0.05538288382754195,0.6489378688256477,0.00350460997523867,0.0351451992152533,0.6051059794448994,0.11164021164021164,0.31500663008132174,True,0.006128530686997091,0.03297763072445068,0.5216569304466248,season_strength_cat
existing_round2d,top3fold_period_layout,round2_diagnostic_balanced_small,0.01,weak,1737,0.07656879677605066,0.26598260358205095,True,0.0004002662222491422,0.0027772459543739564,0.0343661853291281,0.005816042872228315,0.030625910362365557,0.3902219204199265,0.0007938435039494297,0.007681658248934952,0.1683622775130068,0.0535405872193437,0.22517367258970394,True,0.003927458852007594,0.012654038489715228,0.26099494099617,season_strength_cat
existing_round2d,top3fold_period_layout,round2_selection_small,0.001,moderate,990,0.08686868686868687,0.28178488760219866,True,5.92789018781015e-05,0.0009885392996761071,0.0183615634905992,0.0009400466309733595,0.014799317920965102,0.2860201937799873,8.686044693848489e-06,0.00014978829372802035,0.0042820011096506,0.0030303030303030303,0.05499249963482331,True,0.0003188210663899666,0.0006301773866452708,0.0092051727697253,season_strength_cat
existing_round2d,top3fold_period_layout,round2_selection_small,0.001,strong,1989,0.1191553544494721,0.3240526985016093,True,0.00015508114774476767,0.001343064048133293,0.0192270505265769,0.004378075064905108,0.0393179824257511,0.65801287492918,0.0013045186458019934,0.02150959971164088,0.5657191113288568,0.006033182503770739,0.07745837400305108,True,0.0015372302294159742,0.014673878688937998,0.3081228733062744,season_strength_cat
existing_round2d,top3fold_period_layout,round2_selection_small,0.001,weak,1629,0.06629834254143646,0.24887928036507956,True,6.579303875129674e-05,0.0010280397217043381,0.0203039712654448,0.000612033174578254,0.009166038566745796,0.1620152770035128,2.0892756410603382e-05,0.000313958948826017,0.0064077268075612,0.001841620626151013,0.042887739424564635,True,0.0005355366847775084,0.0011148687527994749,0.0161131750792264,season_strength_cat
