layout,sample_set,perturbation_sigma,stratum_value,row_count,top1_period_changed_mean,top1_period_changed_std,top1_period_changed_max,image_cosine_distance_mean,image_cosine_distance_std,image_cosine_distance_max,mean_patch_embedding_cosine_distance_mean,mean_patch_embedding_cosine_distance_std,mean_patch_embedding_cosine_distance_max,router_weight_js_divergence_mean,router_weight_js_divergence_std,router_weight_js_divergence_max,selected_model_flipped_mean,selected_model_flipped_std,selected_model_flipped_max,soft_fused_abs_change_mean,soft_fused_abs_change_std,soft_fused_abs_change_max,stratum_column
top3fold_period_layout,round2_diagnostic_balanced_small,0.01,ES,1080,0.362962962962963,0.48107706480200857,True,0.00034065804349697846,0.002690346062623977,0.0343661853291281,0.006131937436964028,0.027545963831194228,0.2577524853335388,0.0012766365725153767,0.009834739500818692,0.1683622775130068,0.2712962962962963,0.4448346166058216,True,0.003896382355567622,0.020787120551413144,0.287241667509079,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.01,NaiveForecaster,927,0.06796116504854369,0.2518151096779941,True,0.0014367130689234005,0.004178402934048603,0.0204521880701289,0.030403939471065428,0.09341291728381988,0.6489378688256477,0.01007720641871853,0.05975566107213992,0.6051059794448994,0.045307443365695796,0.20808986101612784,True,0.01368558380766883,0.05892929580771631,0.5478825569152832,oracle_model
top3fold_period_layout,round2_diagnostic_balanced_small,0.01,PatchTST,864,0.0,0.0,False,0.00010343044370768126,0.0008176390704234983,0.0099827975496041,0.0027359306690705686,0.019657591100985226,0.3902219204199265,0.0004048039921751526,0.00366128218184667,0.0746519070950441,0.008101851851851851,0.0896968438534039,True,0.0036586227312577035,0.008254839957648414,0.1141635477542877,oracle_model
top3fold_period_layout,round2_selection_small,0.001,CrossFormer,783,0.0,0.0,False,9.24766711894616e-09,1.9197964248250886e-09,2.2530165288969783e-08,1.5208508825047398e-05,2.1250472069379872e-05,0.0001926106930025,1.821684705060181e-06,5.643515898999035e-06,0.0001134664006731,0.0,0.0,False,0.000420949776073788,0.0005709723185399278,0.0061530121602118,oracle_model
top3fold_period_layout,round2_selection_small,0.001,DLinear,1089,0.0,0.0,False,9.037614387299556e-09,1.7067555230009812e-09,1.6545561365433062e-08,1.2453298619745503e-05,1.781145804095816e-05,0.0001456599162104,1.3384092742657743e-06,2.767318099046261e-06,3.3807383892341794e-05,0.0027548209366391185,0.05243812475255399,True,0.0003602149503298634,0.0005057980600860453,0.0050606126897037,oracle_model
top3fold_period_layout,round2_selection_small,0.001,ES,1161,0.3479758828596038,0.4765335890436553,True,9.12114157023779e-09,2.130766968576972e-09,1.9201652712297346e-08,9.920713971488235e-06,1.478691039681504e-05,0.0001593617815954,1.3141603829067074e-06,3.1789715743865786e-06,4.22267310304473e-05,0.006029285099052541,0.07744739596425212,True,0.0003375623951453597,0.0012842551892106382,0.0226365160197019,oracle_model
top3fold_period_layout,round2_selection_small,0.001,NaiveForecaster,738,0.036585365853658534,0.18786884163694392,True,0.0006426609102031017,0.0028595804491538617,0.0203039712654448,0.014343187898151961,0.06706106535983967,0.65801287492918,0.0035659362175088864,0.03521513014084903,0.5657191113288568,0.01084010840108401,0.10362021730294498,True,0.00373579728394884,0.023914192780113176,0.3081228733062744,oracle_model
top3fold_period_layout,round2_selection_small,0.001,PatchTST,837,0.0,0.0,False,9.500106155085651e-09,2.0060278519456827e-09,2.0671918177228576e-08,1.5984453744207553e-05,2.1068557341190725e-05,0.0001697948922735,1.4940207767001161e-06,3.3987685632186026e-06,5.0143903449603605e-05,0.0,0.0,False,0.0004477502385232942,0.0010590188197622575,0.0161131750792264,oracle_model
top3fold_period_layout,round2_selection_small,0.005,CrossFormer,783,0.0,0.0,False,1.5466138373010384e-05,0.00022486703826959036,0.0040012675691881,0.0010579446846711944,0.01656951732236388,0.327323957536953,0.00025608380586039604,0.0044836615675103815,0.0891342511836118,0.0,0.0,False,0.0018545391298085774,0.008471865913433853,0.1645534187555313,oracle_model
top3fold_period_layout,round2_selection_small,0.005,DLinear,1089,0.0,0.0,False,1.9497096899925485e-05,0.00034385194058663153,0.0077040890113836,0.00039528345488337556,0.004430144646301309,0.086910133222956,3.030752791518904e-05,0.00027680447094564605,0.0048890662780512,0.004591368227731864,0.06763496283345505,True,0.0011694486459729908,0.0021118062032252295,0.0344704091548919,oracle_model
