sample_set,variant,seed,method,sample_count,MAE,MSE,regret_to_oracle,oracle_label_accuracy,weight_entropy,normalized_weight_entropy,mean_max_weight
round2_selection_expanded,film_mean_patch_aux,16,film_mean_patch_aux_raw_soft_fusion,10000,0.308494647316436,2.151055106267169,0.0452542281715103,0.3611,1.1521765614400383,0.7158875363664003,0.4978982017919421
round2_diagnostic_balanced_expanded,film_mean_patch_aux,16,film_mean_patch_aux_hard_top1,10000,0.3887121800313103,2.790270986761337,0.0781861463215713,0.385,1.067445768153935,0.6632413348710746,0.5429333845511078
round2_diagnostic_balanced_expanded,film_mean_patch_aux,16,film_mean_patch_aux_raw_soft_fusion,10000,0.3664261262195774,2.6092591242111127,0.0559000925098384,0.385,1.067445768153935,0.6632413348710746,0.5429333845511078
round2_test_expanded,film_mean_patch_aux,16,film_mean_patch_aux_hard_top1,15000,0.4129931632842966,2.122445054977791,0.0882005646113684,0.3245333333333333,1.141087913061139,0.7089977719296061,0.5152639758755764
round2_test_expanded,film_mean_patch_aux,16,film_mean_patch_aux_raw_soft_fusion,15000,0.3970391479055655,2.020359850689816,0.0722465492326374,0.3245333333333333,1.141087913061139,0.7089977719296061,0.5152639758755764
round2_selection_expanded,film_mean_patch_aux,17,film_mean_patch_aux_hard_top1,10000,0.3260848538954342,2.351575385432152,0.0628444347505085,0.6323,1.1286910542055033,0.7012951615997357,0.5111529094919562
round2_selection_expanded,film_mean_patch_aux,17,film_mean_patch_aux_raw_soft_fusion,10000,0.3076564064351769,2.1186368758453407,0.0444159872902512,0.6323,1.1286910542055033,0.7012951615997357,0.5111529094919562
round2_diagnostic_balanced_expanded,film_mean_patch_aux,17,film_mean_patch_aux_hard_top1,10000,0.395925992597824,2.792591301233021,0.0853999588880849,0.4962,1.0508680885738064,0.652941038810551,0.5557014042973518
round2_diagnostic_balanced_expanded,film_mean_patch_aux,17,film_mean_patch_aux_raw_soft_fusion,10000,0.3687103210186862,2.577921416033257,0.0581842873089472,0.4962,1.0508680885738064,0.652941038810551,0.5557014042973518
round2_test_expanded,film_mean_patch_aux,17,film_mean_patch_aux_hard_top1,15000,0.407973978202824,2.070952867833047,0.0831813795298958,0.599,1.158470568854277,0.7197982140435755,0.5010133547584216
round2_test_expanded,film_mean_patch_aux,17,film_mean_patch_aux_raw_soft_fusion,15000,0.3932374435209521,1.972351619332302,0.068444844848024,0.599,1.158470568854277,0.7197982140435755,0.5010133547584216
round2_selection_expanded,film_mean_patch_aux,18,film_mean_patch_aux_hard_top1,10000,0.3234063437233089,1.9472644896856888,0.0601659245783832,0.3693,1.0920368492502002,0.6785206376547898,0.5629990263611079
round2_selection_expanded,film_mean_patch_aux,18,film_mean_patch_aux_raw_soft_fusion,10000,0.3055481728152867,1.8620490109294685,0.0423077536703609,0.3693,1.0920368492502002,0.6785206376547898,0.5629990263611079
round2_diagnostic_balanced_expanded,film_mean_patch_aux,18,film_mean_patch_aux_hard_top1,10000,0.3896955295593168,3.603272886282925,0.0791694958495778,0.3682,1.0309089223088486,0.6405397191015226,0.5824252847999334
round2_diagnostic_balanced_expanded,film_mean_patch_aux,18,film_mean_patch_aux_raw_soft_fusion,10000,0.3680731449632948,3.5272751461561564,0.0575471112535557,0.3682,1.0309089223088486,0.6405397191015226,0.5824252847999334
round2_test_expanded,film_mean_patch_aux,18,film_mean_patch_aux_hard_top1,15000,0.4081172449781045,2.1307371052430257,0.0833246463051764,0.3299333333333333,1.0710928354459068,0.6655073907296244,0.5870678876588742
round2_test_expanded,film_mean_patch_aux,18,film_mean_patch_aux_raw_soft_fusion,15000,0.3927300071938057,2.032926197461322,0.0679374085208775,0.3299333333333333,1.0710928354459068,0.6655073907296244,0.5870678876588742
round2_selection_expanded,film_cls_mean_concat_aux,16,film_cls_mean_concat_aux_hard_top1,10000,0.3253363333978297,2.3645046670287613,0.062095914252904,0.3746,1.1381510158322752,0.7071729708989384,0.5113077419370413
round2_selection_expanded,film_cls_mean_concat_aux,16,film_cls_mean_concat_aux_raw_soft_fusion,10000,0.3076282919058868,2.208332828310465,0.0443878727609611,0.3746,1.1381510158322752,0.7071729708989384,0.5113077419370413
round2_diagnostic_balanced_expanded,film_cls_mean_concat_aux,16,film_cls_mean_concat_aux_hard_top1,10000,0.3888945578406255,2.803128452903316,0.0783685241308865,0.3848,1.0497203432895243,0.6522279071333119,0.5557546389579773
round2_diagnostic_balanced_expanded,film_cls_mean_concat_aux,16,film_cls_mean_concat_aux_raw_soft_fusion,10000,0.3643107157282784,2.564770870903901,0.0537846820185394,0.3848,1.0497203432895243,0.6522279071333119,0.5557546389579773
round2_test_expanded,film_cls_mean_concat_aux,16,film_cls_mean_concat_aux_hard_top1,15000,0.4141042560208996,2.124275764399646,0.0893116573479715,0.3296,1.0850014036548712,0.6741492607621942,0.5475077228893837
round2_test_expanded,film_cls_mean_concat_aux,16,film_cls_mean_concat_aux_raw_soft_fusion,15000,0.3984253984175083,2.041501995538535,0.0736327997445802,0.3296,1.0850014036548712,0.6741492607621942,0.5475077228893837
round2_selection_expanded,film_cls_mean_concat_aux,17,film_cls_mean_concat_aux_hard_top1,10000,0.3273136099487776,2.3506618526864584,0.0640731908038518,0.6309,1.1128690806376196,0.6914644271113626,0.5231605734258891
round2_selection_expanded,film_cls_mean_concat_aux,17,film_cls_mean_concat_aux_raw_soft_fusion,10000,0.3091541119779451,2.28002752969217,0.0459136928330194,0.6309,1.1128690806376196,0.6914644271113626,0.5231605734258891
